run_idx,arrival_rate_rps,max_batch_size,batch_timeout_ms,request_id,batch_id,prompt_len,max_new_tokens,arrival_time_ms,start_time_ms,finish_time_ms,wait_time_ms,service_time_ms,latency_ms
0,20.0,1,0.0,27,27,128,32,994.9448012960605,3843.5301349927613,3977.8289799887716,2848.5853336967007,134.2988449960103,2982.884178692711
0,20.0,1,0.0,28,28,128,32,1000.030735545842,3977.8289799887716,4113.703416989665,2977.7982444429294,135.87443700089352,3113.672681443823
0,20.0,1,0.0,29,29,128,32,1094.0584226274989,4113.703416989665,4248.560962992087,3019.6449943621665,134.85754600242217,3154.5025403645886
0,20.0,1,0.0,30,30,128,32,1140.3408959752996,4248.560962992087,4382.489838993024,3108.2200670167877,133.92887600093673,3242.1489430177244
0,20.0,1,0.0,31,31,128,32,1222.6273929455626,4382.489838993024,4516.561385994464,3159.862446047461,134.0715470014402,3293.9339930489014
0,20.0,1,0.0,32,32,128,32,1288.0444144678759,4516.561385994464,4650.138808998236,3228.5169715265883,133.5774230037714,3362.0943945303598
0,20.0,1,0.0,33,33,128,32,1326.4625356693844,4650.138808998236,4785.511335000592,3323.6762733288515,135.3725260023566,3459.048799331208
0,20.0,1,0.0,34,34,128,32,1507.2732949538854,4785.511335000592,4919.866117998936,3278.238040046707,134.35478299834358,3412.5928230450504
0,20.0,1,0.0,35,35,128,32,1531.0570290963346,4919.866117998936,5054.071980998742,3388.809088902601,134.2058629998064,3523.0149519024076
0,20.0,1,0.0,36,36,128,32,1571.2096663706589,5054.071980998742,5188.093485997342,3482.8623146280834,134.0215049986,3616.8838196266834
0,20.0,1,0.0,37,37,128,32,1659.632715599934,5188.093485997342,5322.6344480008265,3528.460770397408,134.5409620034843,3663.0017324008923
0,20.0,1,0.0,38,38,128,32,1707.8175258562765,5322.6344480008265,5456.90748099878,3614.81692214455,134.27303299795312,3749.089955142503
0,20.0,1,0.0,39,39,128,32,1806.7365226234472,5456.90748099878,5591.168506996837,3650.1709583753327,134.26102599805745,3784.43198437339
0,20.0,1,0.0,40,40,128,32,1849.7973196908895,5591.168506996837,5724.611414001629,3741.3711873059474,133.44290700479178,3874.814094310739
0,20.0,1,0.0,41,41,128,32,1910.763798303281,5724.611414001629,5859.58072199719,3813.847615698348,134.9693079955614,3948.8169236939093
0,20.0,1,0.0,42,42,128,32,1913.1091753161254,5859.58072199719,5992.965253994953,3946.471546681065,133.38453199776268,4079.8560786788275
0,20.0,1,0.0,43,43,128,32,1926.0411238334837,5992.965253994953,6126.666221997766,4066.9241301614693,133.70096800281317,4200.6250981642825
0,20.0,1,0.0,44,44,128,32,1943.1225566924677,6126.666221997766,6260.184089001996,4183.543665305298,133.51786700422963,4317.061532309528
0,20.0,1,0.0,45,45,128,32,1947.2803328154173,6260.184089001996,6393.720161005149,4312.903756186579,133.5360720031531,4446.439828189732
0,20.0,1,0.0,46,46,128,32,1960.5301266350175,6393.720161005149,6527.281293005217,4433.190034370131,133.56113200006803,4566.751166370199
0,20.0,1,0.0,47,47,128,32,1965.8538183605915,6527.281293005217,6660.230230004345,4561.427474644625,132.9489369991279,4694.376411643753
0,20.0,1,0.0,48,48,128,32,1982.1384973590061,6660.230230004345,6793.3734010021,4678.091732645338,133.14317099775508,4811.234903643093
0,20.0,1,0.0,49,49,128,32,2032.6252411357302,6793.3734010021,6927.157991004606,4760.74815986637,133.78459000250587,4894.532749868876
0,20.0,1,0.0,50,50,128,32,2055.318542631736,6927.157991004606,7060.478772007627,4871.83944837287,133.3207810030217,5005.1602293758915
0,20.0,1,0.0,51,51,128,32,2078.434680144358,7060.478772007627,7194.0508760098965,4982.044091863269,133.57210400226904,5115.616195865538
0,20.0,1,0.0,52,52,128,32,2090.1896059670453,7194.0508760098965,7328.443050011629,5103.861270042851,134.3921740017322,5238.253444044583
0,20.0,1,0.0,53,53,128,32,2105.7185720240445,7328.443050011629,7462.921246013138,5222.724477987584,134.4781960015098,5357.2026739890935
0,20.0,1,0.0,54,54,128,32,2243.676211691321,7462.921246013138,7596.658790012043,5219.245034321817,133.73754399890458,5352.982578320722
0,20.0,1,0.0,55,55,128,32,2295.887443426615,7596.658790012043,7730.7365480101,5300.771346585429,134.07775799805677,5434.849104583485
0,20.0,1,0.0,56,56,128,32,2342.8565848264284,7730.7365480101,7864.964602008513,5387.879963183672,134.2280539984131,5522.108017182085
0,20.0,1,0.0,57,57,128,32,2352.241704094384,7864.964602008513,8003.280195011939,5512.722897914129,138.31559300342633,5651.0384909175555
0,20.0,1,0.0,58,58,128,32,2417.5469269300033,8003.280195011939,8141.288528011501,5585.733268081936,138.0083329995614,5723.741601081498
0,20.0,1,0.0,59,59,128,32,2426.4675369704005,8141.288528011501,8278.304179012594,5714.820991041101,137.01565100109292,5851.8366420421935
0,20.0,1,0.0,60,60,128,32,2450.325430305118,8278.304179012594,8415.579224011708,5827.9787487074755,137.27504499911447,5965.25379370659
0,20.0,1,0.0,61,61,128,32,2678.255748727221,8415.579224011708,8553.728952009806,5737.323475284487,138.14972799809766,5875.473203282585
0,20.0,1,0.0,62,62,128,32,2729.338277750233,8553.728952009806,8693.759004010644,5824.390674259573,140.03005200083862,5964.420726260411
0,20.0,1,0.0,63,63,128,32,2770.0418812586063,8693.759004010644,8832.87546601241,5923.7171227520375,139.1164620017662,6062.833584753804
0,20.0,1,0.0,64,64,128,32,2827.7398207253755,8832.87546601241,8970.292131007227,6005.135645287035,137.41666499481653,6142.5523102818515
0,20.0,1,0.0,65,65,128,32,2920.268157457751,8970.292131007227,9105.967663002957,6050.023973549476,135.67553199573013,6185.699505545206
0,20.0,1,0.0,66,66,128,32,2995.0735990699677,9105.967663002957,9241.6668270007,6110.894063932989,135.6991639977423,6246.593227930732
0,20.0,1,0.0,67,67,128,32,3008.0800619455003,9241.6668270007,9376.77934400108,6233.586765055199,135.11251700037974,6368.699282055579
0,20.0,1,0.0,68,68,128,32,3009.7113996865073,9376.77934400108,9510.36191899857,6367.067944314572,133.58257499749016,6500.650519312062
0,20.0,1,0.0,69,69,128,32,3028.6613018644407,9510.36191899857,9644.483437999043,6481.700617134129,134.1215190004732,6615.822136134602
0,20.0,1,0.0,70,70,128,32,3044.2423435191113,9644.483437999043,9780.230667997785,6600.241094479931,135.7472299987421,6735.988324478673
0,20.0,1,0.0,71,71,128,32,3056.0907042125436,9780.230667997785,9914.048578996699,6724.139963785241,133.81791099891416,6857.957874784155
0,20.0,1,0.0,72,72,128,32,3199.2467694752168,9914.048578996699,10047.439752997889,6714.801809521482,133.39117400118994,6848.192983522672
0,20.0,1,0.0,73,73,128,32,3303.7689118008116,10047.439752997889,10180.937800998436,6743.670841197078,133.498048000547,6877.168889197625
0,20.0,1,0.0,74,74,128,32,3322.6622270129046,10180.937800998436,10313.971879996643,6858.275573985531,133.0340789982074,6991.3096529837385
0,20.0,1,0.0,75,75,128,32,3375.936385242554,10313.971879996643,10448.031386995353,6938.035494754089,134.05950699871028,7072.095001752799
0,20.0,1,0.0,76,76,128,32,3401.1149768099335,10448.031386995353,10581.74318199599,7046.91641018542,133.7117950006359,7180.628205186056
0,20.0,1,0.0,77,77,128,32,3524.10475996764,10581.74318199599,10715.332354000566,7057.638422028349,133.58917200457654,7191.2275940329255
0,20.0,1,0.0,78,78,128,32,3554.807869851321,10715.332354000566,10850.367313999413,7160.524484149245,135.03495999884763,7295.559444148093
0,20.0,1,0.0,79,79,128,32,3570.193957565347,10850.367313999413,10989.575770999181,7280.173356434067,139.2084569997678,7419.381813433834
0,20.0,1,0.0,80,80,128,32,3584.3537323552314,10989.575770999181,11126.4509940047,7405.222038643949,136.8752230055179,7542.097261649467
0,20.0,1,0.0,81,81,128,32,3625.5584719607664,11126.4509940047,11265.662842003621,7500.892522043932,139.21184799892217,7640.1043700428545
0,20.0,1,0.0,82,82,128,32,3640.7993144217257,11265.662842003621,11408.065814004658,7624.863527581896,142.4029720010367,7767.266499582933
0,20.0,1,0.0,83,83,128,32,3684.7232965276417,11408.065814004658,11550.169997007288,7723.342517477016,142.10418300262972,7865.446700479646
0,20.0,1,0.0,84,84,128,32,3798.775673342081,11550.169997007288,11691.021776007801,7751.394323665207,140.8517790005135,7892.24610266572
0,20.0,1,0.0,85,85,128,32,3824.2670215667245,11691.021776007801,11829.092963008407,7866.754754441077,138.07118700060528,8004.8259414416825
0,20.0,1,0.0,86,86,128,32,3836.646567399245,11829.092963008407,11965.602698006478,7992.446395609161,136.5097349980715,8128.956130607233
0,20.0,1,0.0,87,87,128,32,4136.977639029169,11965.602698006478,12104.116104006607,7828.625058977309,138.51340600012918,7967.138464977438
0,20.0,1,0.0,88,88,128,32,4172.596819393065,12104.116104006607,12241.61961300888,7931.519284613542,137.50350900227204,8069.022793615814
0,20.0,1,0.0,89,89,128,32,4177.362346052842,12241.61961300888,12379.055141008394,8064.257266956037,137.4355279995143,8201.69279495555
0,20.0,1,0.0,90,90,128,32,4179.7754709331375,12379.055141008394,12512.973770005374,8199.279670075255,133.91862899698026,8333.198299072235
0,20.0,1,0.0,91,91,128,32,4185.582453852403,12512.973770005374,12650.809098005084,8327.39131615297,137.83532799971,8465.22664415268
0,20.0,1,0.0,92,92,128,32,4234.951123710632,12650.809098005084,12788.4104390032,8415.857974294453,137.60134099811694,8553.45931529257
0,20.0,1,0.0,93,93,128,32,4313.481065287156,12788.4104390032,12923.262844003148,8474.929373716044,134.85240499994688,8609.781778715991
0,20.0,1,0.0,94,94,128,32,4340.903975676338,12923.262844003148,13060.442534003414,8582.35886832681,137.17969000026642,8719.538558327076
0,20.0,1,0.0,95,95,128,32,4344.185742792412,13060.442534003414,13200.630962004652,8716.256791211003,140.1884280012382,8856.44521921224
0,20.0,1,0.0,96,96,128,32,4368.218291289832,13200.630962004652,13337.73710000878,8832.41267071482,137.1061380041283,8969.518808718949
0,20.0,1,0.0,97,97,128,32,4645.832087320747,13337.73710000878,13472.612101007144,8691.905012688034,134.87500099836325,8826.780013686397
0,20.0,1,0.0,98,98,128,32,4683.48908658827,13472.612101007144,13606.087947008746,8789.123014418874,133.4758460016019,8922.598860420476
0,20.0,1,0.0,99,99,128,32,4860.647375795815,13606.087947008746,13739.951984008258,8745.44057121293,133.86403699951188,8879.304608212442
0,20.0,1,0.0,100,100,128,32,4959.232262017375,13739.951984008258,13873.85599200843,8780.719721990881,133.90400800017233,8914.623729991054
0,20.0,1,0.0,101,101,128,32,4959.809633902969,13873.85599200843,14007.64266000715,8914.046358105461,133.78666799872008,9047.833026104181
0,20.0,1,0.0,102,102,128,32,5023.586980436621,14007.64266000715,14144.656795010633,8984.055679570529,137.0141350034828,9121.069814574012
0,20.0,1,0.0,103,103,128,32,5080.826656511331,14144.656795010633,14281.87206801067,9063.830138499303,137.215273000038,9201.04541149934
0,20.0,1,0.0,104,104,128,32,5119.3248637992565,14281.87206801067,14419.73096601214,9162.547204211414,137.85889800146833,9300.406102212883
0,20.0,1,0.0,105,105,128,32,5134.843419788688,14419.73096601214,14555.984848010667,9284.88754622345,136.2538819985275,9421.141428221978
0,20.0,1,0.0,106,106,128,32,5186.059744064381,14555.984848010667,14692.555607012764,9369.925103946285,136.57075900209747,9506.495862948383
0,20.0,1,0.0,107,107,128,32,5191.97371176925,14692.555607012764,14831.168906011953,9500.581895243515,138.61329899918928,9639.195194242704
0,20.0,1,0.0,108,108,128,32,5220.499419198475,14831.168906011953,14966.096588015716,9610.669486813478,134.92768200376304,9745.597168817241
0,20.0,1,0.0,109,109,128,32,5250.730939141692,14966.096588015716,15101.111481016233,9715.365648874023,135.01489300051617,9850.38054187454
0,20.0,1,0.0,110,110,128,32,5404.486953735364,15101.111481016233,15234.555311014446,9696.624527280868,133.44382999821391,9830.068357279082
0,20.0,1,0.0,111,111,128,32,5508.80137630465,15234.555311014446,15367.746520013498,9725.753934709795,133.191208999051,9858.945143708846
0,20.0,1,0.0,112,112,128,32,5524.086146829782,15367.746520013498,15501.673473014307,9843.660373183717,133.9269530008096,9977.587326184526
0,20.0,1,0.0,113,113,128,32,5558.80215154253,15501.673473014307,15635.505754014957,9942.871321471777,133.83228100065026,10076.703602472428
0,20.0,1,0.0,114,114,128,32,5568.642563570409,15635.505754014957,15770.956844016837,10066.863190444548,135.4510900018795,10202.314280446428
0,20.0,1,0.0,115,115,128,32,5690.521492322121,15770.956844016837,15910.155171015504,10080.435351694716,139.19832699866674,10219.633678693383
0,20.0,1,0.0,116,116,128,32,5792.732382549506,15910.155171015504,16049.586283017561,10117.422788465998,139.4311120020575,10256.853900468055
0,20.0,1,0.0,117,117,128,32,5810.455166640589,16049.586283017561,16187.282986013997,10239.131116376971,137.69670299643622,10376.827819373408
0,20.0,1,0.0,118,118,128,32,5861.392037991416,16187.282986013997,16321.148294015074,10325.890948022581,133.8653080010772,10459.756256023658
0,20.0,1,0.0,119,119,128,32,5908.340614807347,16321.148294015074,16459.06228601416,10412.807679207726,137.91399199908483,10550.721671206811
0,20.0,1,0.0,120,120,128,32,5916.633856644769,16459.06228601416,16598.68260201347,10542.428429369389,139.62031599930924,10682.048745368698
0,20.0,1,0.0,121,121,128,32,5988.515513171872,16598.68260201347,16739.450907014543,10610.167088841597,140.76830500107462,10750.935393842672
0,20.0,1,0.0,122,122,128,32,6027.274501437816,16739.450907014543,16880.604465016404,10712.176405576727,141.1535580018608,10853.329963578588
0,20.0,1,0.0,123,123,128,32,6102.669694548006,16880.604465016404,17020.431330012798,10777.934770468397,139.82686499639385,10917.76163546479
0,20.0,1,0.0,124,124,128,32,6140.45846262681,17020.431330012798,17155.43052801422,10879.972867385988,134.9991980014238,11014.972065387412
0,20.0,1,0.0,125,125,128,32,6140.487065612955,17155.43052801422,17295.01121001067,11014.943462401267,139.58068199644913,11154.524144397716
0,20.0,1,0.0,126,126,128,32,6160.0767197703135,17295.01121001067,17433.850766010437,11134.934490240357,138.83955599976616,11273.774046240123
0,20.0,1,0.0,127,127,128,32,6161.060165443804,17433.850766010437,17570.223497011284,11272.790600566634,136.37273100084712,11409.16333156748
0,20.0,1,0.0,128,128,128,32,6293.383431889575,17570.223497011284,17704.100018013378,11276.840065121709,133.8765210020938,11410.716586123803
0,20.0,1,0.0,129,129,128,32,6398.866873918501,17704.100018013378,17840.07493401441,11305.233144094876,135.9749160010324,11441.208060095909
0,20.0,1,0.0,130,130,128,32,6487.956993024876,17840.07493401441,17980.30455101525,11352.117940989534,140.22961700084124,11492.347557990375
0,20.0,1,0.0,131,131,128,32,6506.330364965979,17980.30455101525,18115.228983013367,11473.974186049272,134.92443199811532,11608.898618047388
0,20.0,1,0.0,132,132,128,32,6509.313893289583,18115.228983013367,18250.786967013482,11605.915089723785,135.55798400011554,11741.4730737239
0,20.0,1,0.0,133,133,128,32,6614.504539256823,18250.786967013482,18387.21670801624,11636.28242775666,136.4297410027575,11772.712168759417
0,20.0,1,0.0,134,134,128,32,6761.330037145101,18387.21670801624,18524.727134015848,11625.88667087114,137.51042599960783,11763.397096870747
0,20.0,1,0.0,135,135,128,32,6765.807318350222,18524.727134015848,18661.799669016546,11758.919815665626,137.07253500069783,11895.992350666324
0,20.0,1,0.0,136,136,128,32,6799.08299134224,18661.799669016546,18798.13342401667,11862.716677674305,136.33375500012335,11999.050432674429
0,20.0,1,0.0,137,137,128,32,6802.6692061819385,18798.13342401667,18934.209547018327,11995.464217834731,136.07612300165783,12131.540340836389
0,20.0,1,0.0,138,138,128,32,6874.150632702718,18934.209547018327,19068.395538019104,12060.058914315608,134.185991000777,12194.244905316385
0,20.0,1,0.0,139,139,128,32,6946.73697504111,19068.395538019104,19205.911068021123,12121.658562977995,137.51553000201966,12259.174092980014
0,20.0,1,0.0,140,140,128,32,6953.607719193597,19205.911068021123,19345.983820019683,12252.303348827525,140.0727519985594,12392.376100826084
0,20.0,1,0.0,141,141,128,32,6985.852470400394,19345.983820019683,19487.077601018427,12360.131349619289,141.09378099874448,12501.225130618033
0,20.0,1,0.0,142,142,128,32,7025.7560370273,19487.077601018427,19624.413452015688,12461.321563991127,137.33585099726042,12598.657414988387
0,20.0,1,0.0,143,143,128,32,7041.154128473024,19624.413452015688,19759.536478019072,12583.259323542665,135.12302600338444,12718.38234954605
0,20.0,1,0.0,144,144,128,32,7144.10982268689,19759.536478019072,19895.899614019072,12615.426655332183,136.36313599999994,12751.789791332183
0,20.0,1,0.0,145,145,128,32,7171.617427963262,19895.899614019072,20032.473625015882,12724.28218605581,136.5740109968101,12860.85619705262
0,20.0,1,0.0,146,146,128,32,7183.517484835458,20032.473625015882,20166.729085018233,12848.956140180424,134.25546000235045,12983.211600182774
0,20.0,1,0.0,147,147,128,32,7222.2674707025635,20166.729085018233,20302.17675501899,12944.461614315669,135.44767000075808,13079.909284316427
0,20.0,1,0.0,148,148,128,32,7287.721373347585,20302.17675501899,20436.949690016263,13014.455381671407,134.7729349972724,13149.22831666868
0,20.0,1,0.0,149,149,128,32,7298.9505441805895,20436.949690016263,20571.46437301799,13137.999145835674,134.51468300172564,13272.5138288374
0,20.0,1,0.0,150,150,128,32,7317.62825211827,20571.46437301799,20710.86641902184,13253.83612089972,139.40204600385186,13393.238166903571
0,20.0,1,0.0,151,151,128,32,7584.06044889784,20710.86641902184,20851.444702018853,13126.805970124002,140.57828299701214,13267.384253121014
0,20.0,1,0.0,152,152,128,32,7636.53413781953,20851.444702018853,20988.428794020365,13214.910564199323,136.98409200151218,13351.894656200835
0,20.0,1,0.0,153,153,128,32,7665.355714329761,20988.428794020365,21127.08738601941,13323.073079690603,138.65859199904662,13461.73167168965
0,20.0,1,0.0,154,154,128,32,7701.802292032319,21127.08738601941,21265.633814023204,13425.285093987091,138.54642800379224,13563.831521990884
0,20.0,1,0.0,155,155,128,32,7708.251049770562,21265.633814023204,21403.018557022733,13557.382764252641,137.3847429995294,13694.76750725217
0,20.0,1,0.0,156,156,128,32,7720.976139420782,21403.018557022733,21540.076330023112,13682.042417601951,137.0577730003788,13819.10019060233
0,20.0,1,0.0,157,157,128,32,7741.607088388544,21540.076330023112,21676.41829202421,13798.469241634568,136.34196200109727,13934.811203635665
0,20.0,1,0.0,158,158,128,32,7785.981164746265,21676.41829202421,21813.202675024513,13890.437127277944,136.78438300030393,14027.221510278248
0,20.0,1,0.0,159,159,128,32,7799.0568536767,21813.202675024513,21953.236962029223,14014.145821347814,140.03428700470977,14154.180108352524
0,20.0,1,0.0,160,160,128,32,7811.493858484541,21953.236962029223,22092.20431702579,14141.743103544683,138.96735499656643,14280.710458541249
